Date,Product_ID,Category,Subcategory,Supplier_ID,Price,Cost,Units_Sold,Discount,Promotion_Type,Revenue,Profit,Year,Month,Day,DayOfWeek,WeekOfYear,Has_Promotion,Profit_Margin,Lag_1,Lag_7,Lag_30,Rolling_Mean_7,Rolling_Mean_30
2024-02-20,P0050,Toys,Board Games,S016,70.16,57.76,9,0.0,No Promotion,631.4399999999999,111.6,2024,2,20,1,8,0,12.399999999999999,5.0,9.0,15.0,11.285714285714286,13.366666666666667
2024-02-21,P0050,Toys,Board Games,S016,71.21,57.09,13,0.0,No Promotion,925.7299999999999,183.5599999999999,2024,2,21,2,8,0,14.11999999999999,9.0,12.0,16.0,11.285714285714286,13.166666666666666
2024-02-22,P0050,Toys,Board Games,S016,71.47,57.14,16,0.0,No Promotion,1143.52,229.27999999999997,2024,2,22,3,8,0,14.329999999999998,13.0,8.0,15.0,11.428571428571429,13.066666666666666
2024-02-23,P0050,Toys,Board Games,S016,71.7,53.37,11,0.0,No Promotion,788.7,201.63000000000005,2024,2,23,4,8,0,18.330000000000005,16.0,17.0,14.0,12.571428571428571,13.1
2024-02-24,P0050,Toys,Board Games,S016,71.64,45.29,12,0.0,No Promotion,859.6800000000001,316.20000000000005,2024,2,24,5,8,0,26.35,11.0,19.0,20.0,11.714285714285714,13.0
2024-02-25,P0050,Toys,Board Games,S016,71.86,32.94,22,0.0,No Promotion,1580.92,856.24,2024,2,25,6,8,0,38.92,12.0,9.0,12.0,10.714285714285714,12.733333333333333
2024-02-26,P0050,Toys,Board Games,S016,72.3,51.63,13,0.0,No Promotion,939.9,268.7099999999999,2024,2,26,0,9,0,20.669999999999995,22.0,5.0,15.0,12.571428571428571,13.066666666666666
2024-02-27,P0050,Toys,Board Games,S016,70.63,57.89,11,0.0,No Promotion,776.93,140.13999999999993,2024,2,27,1,9,0,12.739999999999995,13.0,9.0,12.0,13.714285714285714,13.0
2024-02-28,P0050,Toys,Board Games,S016,70.95,59.8,7,0.0,No Promotion,496.65000000000003,78.05000000000004,2024,2,28,2,9,0,11.150000000000006,11.0,13.0,6.0,14.0,12.966666666666667
2024-02-29,P0050,Toys,Board Games,S016,69.75,52.96,14,0.0,No Promotion,976.5,235.06,2024,2,29,3,9,0,16.79,7.0,16.0,14.0,13.142857142857142,13.0
2024-03-01,P0050,Toys,Board Games,S016,71.04,34.45,16,0.0,No Promotion,1136.64,585.44,2024,3,1,4,9,0,36.59,14.0,11.0,7.0,12.857142857142858,13.0
2024-03-02,P0050,Toys,Board Games,S016,71.73,41.1,16,0.0,No Promotion,1147.68,490.08000000000004,2024,3,2,5,9,0,30.630000000000003,16.0,12.0,11.0,13.571428571428571,13.3
2024-03-03,P0050,Toys,Board Games,S016,70.81,38.05,14,0.0,No Promotion,991.34,458.6400000000001,2024,3,3,6,9,0,32.760000000000005,16.0,22.0,20.0,14.142857142857142,13.466666666666667
2024-03-04,P0050,Toys,Board Games,S016,71.44,46.51,9,0.0,No Promotion,642.96,224.37,2024,3,4,0,10,0,24.93,14.0,13.0,16.0,13.0,13.266666666666667
2024-03-05,P0050,Toys,Board Games,S016,70.63,53.31,11,0.0,No Promotion,776.93,190.51999999999992,2024,3,5,1,10,0,17.319999999999993,9.0,11.0,11.0,12.428571428571429,13.033333333333333
2024-03-06,P0050,Toys,Board Games,S016,71.46,35.99,10,0.0,No Promotion,714.5999999999999,354.69999999999993,2024,3,6,2,10,0,35.46999999999999,11.0,7.0,21.0,12.428571428571429,13.033333333333333
2024-03-07,P0050,Toys,Board Games,S016,70.87,38.55,14,0.0,No Promotion,992.1800000000001,452.48000000000013,2024,3,7,3,10,0,32.32000000000001,10.0,14.0,13.0,12.857142857142858,12.666666666666666
2024-03-08,P0050,Toys,Board Games,S016,71.48,33.06,12,0.0,No Promotion,857.76,461.04,2024,3,8,4,10,0,38.42,14.0,16.0,15.0,12.857142857142858,12.7
2024-03-09,P0050,Toys,Board Games,S016,71.12,38.43,15,0.0,No Promotion,1066.8000000000002,490.3500000000001,2024,3,9,5,10,0,32.690000000000005,12.0,16.0,15.0,12.285714285714286,12.6
2024-03-10,P0050,Toys,Board Games,S016,71.65,53.05,13,0.0,No Promotion,931.45,241.80000000000013,2024,3,10,6,10,0,18.60000000000001,15.0,14.0,11.0,12.142857142857142,12.6
2024-03-11,P0050,Toys,Board Games,S016,70.9,34.9,14,0.0,No Promotion,992.6000000000001,504.0000000000001,2024,3,11,0,11,0,36.00000000000001,13.0,9.0,13.0,12.0,12.666666666666666
2024-03-12,P0050,Toys,Board Games,S016,70.34,42.91,18,0.0,No Promotion,1266.1200000000001,493.7400000000001,2024,3,12,1,11,0,27.430000000000007,14.0,11.0,16.0,12.714285714285714,12.7
2024-03-13,P0050,Toys,Board Games,S016,70.45,52.94,9,0.0,No Promotion,634.0500000000001,157.59000000000003,2024,3,13,2,11,0,17.510000000000005,18.0,10.0,14.0,13.714285714285714,12.766666666666667
2024-03-14,P0050,Toys,Board Games,S016,72.32,55.82,9,0.0,No Promotion,650.8799999999999,148.49999999999994,2024,3,14,3,11,0,16.499999999999993,9.0,14.0,9.0,13.571428571428571,12.6
2024-03-15,P0050,Toys,Board Games,S016,71.01,57.15,13,0.0,No Promotion,923.1300000000001,180.1800000000001,2024,3,15,4,11,0,13.860000000000007,9.0,12.0,12.0,12.857142857142858,12.6
2024-03-16,P0050,Toys,Board Games,S016,72.01,43.96,21,0.0,No Promotion,1512.21,589.0500000000001,2024,3,16,5,11,0,28.050000000000004,13.0,15.0,8.0,13.0,12.633333333333333
2024-03-17,P0050,Toys,Board Games,S016,71.23,58.3,19,0.0,No Promotion,1353.3700000000001,245.67000000000013,2024,3,17,6,11,0,12.930000000000007,21.0,13.0,17.0,13.857142857142858,13.066666666666666
2024-03-18,P0050,Toys,Board Games,S016,71.24,47.55,10,0.0,No Promotion,712.4,236.89999999999998,2024,3,18,0,12,0,23.689999999999998,19.0,14.0,19.0,14.714285714285714,13.133333333333333
2024-03-19,P0050,Toys,Board Games,S016,71.55,39.97,12,0.0,No Promotion,858.5999999999999,378.96,2024,3,19,1,12,0,31.58,10.0,18.0,9.0,14.142857142857142,12.833333333333334
2024-03-20,P0050,Toys,Board Games,S016,70.64,44.67,7,0.0,No Promotion,494.48,181.79,2024,3,20,2,12,0,25.97,12.0,9.0,5.0,13.285714285714286,12.933333333333334
2024-03-21,P0050,Toys,Board Games,S016,71.23,59.32,6,0.0,No Promotion,427.38,71.46000000000002,2024,3,21,3,12,0,11.910000000000004,7.0,9.0,9.0,13.0,13.0
2024-03-22,P0050,Toys,Board Games,S016,71.77,46.35,9,0.0,No Promotion,645.93,228.77999999999994,2024,3,22,4,12,0,25.419999999999995,6.0,13.0,13.0,12.571428571428571,12.9
2024-03-23,P0050,Toys,Board Games,S016,69.92,50.96,28,14.0,FlashSale,1957.76,530.88,2024,3,23,5,12,1,18.96,9.0,21.0,16.0,12.0,12.766666666666667
2024-03-24,P0050,Toys,Board Games,S016,70.72,58.3,15,0.0,No Promotion,1060.8,186.3,2024,3,24,6,12,0,12.420000000000002,28.0,19.0,11.0,13.0,13.166666666666666
2024-03-25,P0050,Toys,Board Games,S016,71.35,55.79,15,0.0,No Promotion,1070.25,233.39999999999992,2024,3,25,0,13,0,15.559999999999995,15.0,10.0,12.0,12.428571428571429,13.3
2024-03-26,P0050,Toys,Board Games,S016,79.82,60.14,7,0.0,No Promotion,558.74,137.75999999999993,2024,3,26,1,13,0,19.679999999999993,15.0,12.0,22.0,13.142857142857142,13.4
2024-03-27,P0050,Toys,Board Games,S016,71.08,39.73,11,0.0,No Promotion,781.88,344.85,2024,3,27,2,13,0,31.35,7.0,7.0,13.0,12.428571428571429,12.9
2024-03-28,P0050,Toys,Board Games,S016,71.01,44.38,16,0.0,No Promotion,1136.16,426.08000000000004,2024,3,28,3,13,0,26.630000000000003,11.0,6.0,11.0,13.0,12.833333333333334
2024-03-29,P0050,Toys,Board Games,S016,71.65,42.74,11,0.0,No Promotion,788.1500000000001,318.01000000000005,2024,3,29,4,13,0,28.910000000000004,16.0,9.0,7.0,14.428571428571429,13.0
2024-03-30,P0050,Toys,Board Games,S016,71.71,32.56,14,0.0,No Promotion,1003.9399999999999,548.0999999999999,2024,3,30,5,13,0,39.14999999999999,11.0,28.0,14.0,14.714285714285714,13.133333333333333
2024-03-31,P0050,Toys,Board Games,S016,72.17,35.39,16,0.0,No Promotion,1154.72,588.48,2024,3,31,6,13,0,36.78,14.0,15.0,16.0,12.714285714285714,13.133333333333333
2024-04-01,P0050,Toys,Board Games,S016,71.21,49.6,12,0.0,No Promotion,854.52,259.31999999999994,2024,4,1,0,14,0,21.609999999999992,16.0,15.0,16.0,12.857142857142858,13.133333333333333
2024-04-02,P0050,Toys,Board Games,S016,71.75,47.16,11,0.0,No Promotion,789.25,270.49,2024,4,2,1,14,0,24.590000000000003,12.0,7.0,14.0,12.428571428571429,13.0
2024-04-03,P0050,Toys,Board Games,S016,71.15,59.84,7,0.0,No Promotion,498.05000000000007,79.17000000000002,2024,4,3,2,14,0,11.310000000000002,11.0,11.0,9.0,13.0,12.9
2024-04-04,P0050,Toys,Board Games,S016,73.01,44.85,10,0.0,No Promotion,730.1,281.6,2024,4,4,3,14,0,28.160000000000004,7.0,16.0,11.0,12.428571428571429,12.833333333333334
2024-04-05,P0050,Toys,Board Games,S016,71.0,41.69,9,0.0,No Promotion,639.0,263.79,2024,4,5,4,14,0,29.310000000000002,10.0,11.0,10.0,11.571428571428571,12.8
2024-04-06,P0050,Toys,Board Games,S016,71.28,35.27,13,0.0,No Promotion,926.64,468.13,2024,4,6,5,14,0,36.01,9.0,14.0,14.0,11.285714285714286,12.766666666666667
2024-04-07,P0050,Toys,Board Games,S016,71.71,42.42,17,0.0,No Promotion,1219.07,497.92999999999984,2024,4,7,6,14,0,29.289999999999992,13.0,16.0,12.0,11.142857142857142,12.733333333333333
2024-04-08,P0050,Toys,Board Games,S016,70.48,46.12,15,0.0,No Promotion,1057.2,365.4000000000001,2024,4,8,0,15,0,24.360000000000007,17.0,12.0,15.0,11.285714285714286,12.9
2024-04-09,P0050,Toys,Board Games,S016,71.08,34.78,11,0.0,No Promotion,781.88,399.29999999999995,2024,4,9,1,15,0,36.3,15.0,11.0,13.0,11.714285714285714,12.9
2024-04-10,P0050,Toys,Board Games,S016,70.79,49.51,10,0.0,No Promotion,707.9000000000001,212.80000000000007,2024,4,10,2,15,0,21.28000000000001,11.0,7.0,14.0,11.714285714285714,12.833333333333334
2024-04-11,P0050,Toys,Board Games,S016,70.99,46.49,11,0.0,No Promotion,780.89,269.49999999999994,2024,4,11,3,15,0,24.499999999999993,10.0,10.0,18.0,12.142857142857142,12.7
2024-04-12,P0050,Toys,Board Games,S016,71.27,46.97,10,0.0,No Promotion,712.6999999999999,242.99999999999997,2024,4,12,4,15,0,24.299999999999997,11.0,9.0,9.0,12.285714285714286,12.466666666666667
2024-04-13,P0050,Toys,Board Games,S016,71.08,33.97,17,0.0,No Promotion,1208.36,630.87,2024,4,13,5,15,0,37.11,10.0,13.0,9.0,12.428571428571429,12.5
2024-04-14,P0050,Toys,Board Games,S016,71.96,34.68,10,0.0,No Promotion,719.5999999999999,372.79999999999995,2024,4,14,6,15,0,37.279999999999994,17.0,17.0,13.0,13.0,12.766666666666667
2024-04-15,P0050,Toys,Board Games,S016,71.0,57.39,17,0.0,No Promotion,1207.0,231.37,2024,4,15,0,16,0,13.61,10.0,15.0,21.0,12.0,12.666666666666666
2024-04-16,P0050,Toys,Board Games,S016,71.21,43.71,11,0.0,No Promotion,783.31,302.49999999999994,2024,4,16,1,16,0,27.499999999999993,17.0,11.0,19.0,12.285714285714286,12.533333333333333
2024-04-17,P0050,Toys,Board Games,S016,71.78,38.31,11,0.0,No Promotion,789.58,368.16999999999996,2024,4,17,2,16,0,33.47,11.0,10.0,10.0,12.285714285714286,12.266666666666667
2024-04-18,P0050,Toys,Board Games,S016,71.62,54.86,11,0.0,No Promotion,787.82,184.36000000000007,2024,4,18,3,16,0,16.760000000000005,11.0,11.0,12.0,12.428571428571429,12.3
2024-04-19,P0050,Toys,Board Games,S016,70.99,54.39,9,0.0,No Promotion,638.91,149.39999999999995,2024,4,19,4,16,0,16.599999999999994,11.0,10.0,7.0,12.428571428571429,12.266666666666667
2024-04-20,P0050,Toys,Board Games,S016,71.54,54.88,11,0.0,No Promotion,786.94,183.26000000000005,2024,4,20,5,16,0,16.660000000000004,9.0,17.0,6.0,12.285714285714286,12.333333333333334
2024-04-21,P0050,Toys,Board Games,S016,72.13,46.19,12,0.0,No Promotion,865.56,311.28,2024,4,21,6,16,0,25.939999999999998,11.0,10.0,9.0,11.428571428571429,12.5
2024-04-22,P0050,Toys,Board Games,S016,71.35,47.5,17,0.0,No Promotion,1212.9499999999998,405.44999999999993,2024,4,22,0,17,0,23.849999999999994,12.0,17.0,28.0,11.714285714285714,12.6
2024-04-23,P0050,Toys,Board Games,S016,72.32,58.49,18,0.0,No Promotion,1301.7599999999998,248.93999999999983,2024,4,23,1,17,0,13.829999999999991,17.0,11.0,15.0,11.714285714285714,12.233333333333333
2024-04-24,P0050,Toys,Board Games,S016,70.77,48.07,14,0.0,No Promotion,990.78,317.79999999999995,2024,4,24,2,17,0,22.699999999999996,18.0,11.0,15.0,12.714285714285714,12.333333333333334
2024-04-25,P0050,Toys,Board Games,S016,71.09,51.11,10,0.0,No Promotion,710.9000000000001,199.80000000000004,2024,4,25,3,17,0,19.980000000000004,14.0,11.0,7.0,13.142857142857142,12.3
2024-04-26,P0050,Toys,Board Games,S016,72.44,56.3,9,0.0,No Promotion,651.96,145.26,2024,4,26,4,17,0,16.14,10.0,9.0,11.0,13.0,12.4
2024-04-27,P0050,Toys,Board Games,S016,71.29,53.37,18,0.0,No Promotion,1283.22,322.5600000000002,2024,4,27,5,17,0,17.92000000000001,9.0,11.0,16.0,13.0,12.333333333333334
2024-04-28,P0050,Toys,Board Games,S016,71.69,45.33,9,0.0,No Promotion,645.21,237.24,2024,4,28,6,17,0,26.36,18.0,12.0,11.0,14.0,12.4
2024-04-29,P0050,Toys,Board Games,S016,71.34,41.16,9,0.0,No Promotion,642.0600000000001,271.62000000000006,2024,4,29,0,18,0,30.180000000000007,9.0,17.0,14.0,13.571428571428571,12.333333333333334
2024-04-30,P0050,Toys,Board Games,S016,71.24,57.3,13,0.0,No Promotion,926.1199999999999,181.21999999999997,2024,4,30,1,18,0,13.939999999999998,9.0,18.0,16.0,12.428571428571429,12.166666666666666
2024-05-01,P0050,Toys,Board Games,S016,71.72,45.6,19,0.0,No Promotion,1362.68,496.28,2024,5,1,2,18,0,26.119999999999997,13.0,14.0,12.0,11.714285714285714,12.066666666666666
2024-05-02,P0050,Toys,Board Games,S016,70.88,47.63,10,0.0,No Promotion,708.8,232.49999999999994,2024,5,2,3,18,0,23.249999999999993,19.0,10.0,11.0,12.428571428571429,12.3
2024-05-03,P0050,Toys,Board Games,S016,70.71,39.5,13,0.0,No Promotion,919.2299999999999,405.7299999999999,2024,5,3,4,18,0,31.209999999999994,10.0,9.0,7.0,12.428571428571429,12.266666666666667
2024-05-04,P0050,Toys,Board Games,S016,72.14,50.51,13,0.0,No Promotion,937.82,281.19000000000005,2024,5,4,5,18,0,21.630000000000003,13.0,18.0,10.0,13.0,12.466666666666667
2024-05-05,P0050,Toys,Board Games,S016,72.28,44.35,18,0.0,No Promotion,1301.04,502.74,2024,5,5,6,18,0,27.93,13.0,9.0,9.0,12.285714285714286,12.566666666666666
2024-05-06,P0050,Toys,Board Games,S016,70.51,57.83,10,0.0,No Promotion,705.1,126.80000000000007,2024,5,6,0,19,0,12.680000000000007,18.0,9.0,13.0,13.571428571428571,12.866666666666667
2024-05-07,P0050,Toys,Board Games,S016,71.64,41.69,10,0.0,No Promotion,716.4,299.5,2024,5,7,1,19,0,29.950000000000003,10.0,13.0,17.0,13.714285714285714,12.766666666666667
2024-05-08,P0050,Toys,Board Games,S016,70.9,57.76,5,0.0,No Promotion,354.5,65.70000000000005,2024,5,8,2,19,0,13.140000000000008,10.0,19.0,15.0,13.285714285714286,12.533333333333333
2024-05-09,P0050,Toys,Board Games,S016,70.68,38.07,6,0.0,No Promotion,424.08000000000004,195.66000000000003,2024,5,9,3,19,0,32.61000000000001,5.0,10.0,11.0,11.285714285714286,12.2
2024-05-10,P0050,Toys,Board Games,S016,71.64,37.68,7,0.0,No Promotion,501.48,237.72,2024,5,10,4,19,0,33.96,6.0,13.0,10.0,10.714285714285714,12.033333333333333
2024-05-11,P0050,Toys,Board Games,S016,70.88,54.59,14,0.0,No Promotion,992.3199999999999,228.0599999999999,2024,5,11,5,19,0,16.289999999999992,7.0,13.0,11.0,9.857142857142858,11.933333333333334
2024-05-12,P0050,Toys,Board Games,S016,71.34,33.57,19,0.0,No Promotion,1355.46,717.6300000000001,2024,5,12,6,19,0,37.77,14.0,18.0,10.0,10.0,12.033333333333333
2024-05-13,P0050,Toys,Board Games,S016,70.57,47.57,15,0.0,No Promotion,1058.55,344.9999999999999,2024,5,13,0,20,0,22.999999999999993,19.0,10.0,17.0,10.142857142857142,12.333333333333334
2024-05-14,P0050,Toys,Board Games,S016,71.36,35.89,7,0.0,No Promotion,499.52,248.29,2024,5,14,1,20,0,35.47,15.0,10.0,10.0,10.857142857142858,12.266666666666667
2024-05-15,P0050,Toys,Board Games,S016,69.88,42.37,17,0.0,No Promotion,1187.96,467.66999999999996,2024,5,15,2,20,0,27.509999999999998,7.0,5.0,17.0,10.428571428571429,12.166666666666666
2024-05-16,P0050,Toys,Board Games,S016,70.69,52.6,13,0.0,No Promotion,918.97,235.16999999999996,2024,5,16,3,20,0,18.089999999999996,17.0,6.0,11.0,12.142857142857142,12.166666666666666
2024-05-17,P0050,Toys,Board Games,S016,71.56,36.74,11,0.0,No Promotion,787.1600000000001,383.02,2024,5,17,4,20,0,34.82,13.0,7.0,11.0,13.142857142857142,12.233333333333333
2024-05-18,P0050,Toys,Board Games,S016,70.96,52.54,12,0.0,No Promotion,851.52,221.03999999999994,2024,5,18,5,20,0,18.419999999999995,11.0,14.0,11.0,13.714285714285714,12.233333333333333
2024-05-19,P0050,Toys,Board Games,S016,71.95,37.53,9,0.0,No Promotion,647.5500000000001,309.78000000000003,2024,5,19,6,20,0,34.42,12.0,19.0,9.0,13.428571428571429,12.266666666666667
2024-05-20,P0050,Toys,Board Games,S016,71.46,42.0,15,0.0,No Promotion,1071.8999999999999,441.8999999999999,2024,5,20,0,21,0,29.459999999999994,9.0,15.0,11.0,12.0,12.266666666666667
2024-05-21,P0050,Toys,Board Games,S016,71.5,55.72,6,0.0,No Promotion,429.0,94.68,2024,5,21,1,21,0,15.780000000000001,15.0,7.0,12.0,12.0,12.4
2024-05-22,P0050,Toys,Board Games,S016,70.33,43.11,16,0.0,No Promotion,1125.28,435.52,2024,5,22,2,21,0,27.22,6.0,17.0,17.0,11.857142857142858,12.2
2024-05-23,P0050,Toys,Board Games,S016,71.95,46.13,7,0.0,No Promotion,503.65000000000003,180.74,2024,5,23,3,21,0,25.82,16.0,13.0,18.0,11.714285714285714,12.166666666666666
2024-05-24,P0050,Toys,Board Games,S016,70.9,38.58,9,0.0,No Promotion,638.1,290.88000000000005,2024,5,24,4,21,0,32.32000000000001,7.0,11.0,14.0,10.857142857142858,11.8
2024-05-25,P0050,Toys,Board Games,S016,70.09,33.87,13,0.0,No Promotion,911.1700000000001,470.86000000000007,2024,5,25,5,21,0,36.220000000000006,9.0,12.0,10.0,10.571428571428571,11.633333333333333
2024-05-26,P0050,Toys,Board Games,S016,71.2,57.21,18,0.0,No Promotion,1281.6000000000001,251.82000000000005,2024,5,26,6,21,0,13.990000000000002,13.0,9.0,9.0,10.714285714285714,11.733333333333333
2024-05-27,P0050,Toys,Board Games,S016,71.63,56.42,11,0.0,No Promotion,787.93,167.30999999999995,2024,5,27,0,22,0,15.209999999999994,18.0,15.0,18.0,12.0,12.033333333333333
2024-05-28,P0050,Toys,Board Games,S016,71.98,58.8,10,0.0,No Promotion,719.8000000000001,131.80000000000007,2024,5,28,1,22,0,13.180000000000007,11.0,6.0,9.0,11.428571428571429,11.8
2024-05-29,P0050,Toys,Board Games,S016,71.33,57.66,10,0.0,No Promotion,713.3,136.70000000000002,2024,5,29,2,22,0,13.670000000000002,10.0,16.0,9.0,12.0,11.833333333333334
2024-05-30,P0050,Toys,Board Games,S016,70.54,40.19,12,0.0,No Promotion,846.48,364.2000000000001,2024,5,30,3,22,0,30.35000000000001,10.0,7.0,13.0,11.142857142857142,11.866666666666667
2024-05-31,P0050,Toys,Board Games,S016,71.85,46.53,10,0.0,No Promotion,718.5,253.19999999999993,2024,5,31,4,22,0,25.319999999999993,12.0,9.0,19.0,11.857142857142858,11.833333333333334
2024-06-01,P0050,Toys,Board Games,S016,71.37,39.26,13,0.0,No Promotion,927.8100000000001,417.43000000000006,2024,6,1,5,22,0,32.11000000000001,10.0,13.0,10.0,12.0,11.533333333333333
2024-06-02,P0050,Toys,Board Games,S016,70.5,51.62,23,28.1,BuyXGetY,1621.5,434.24000000000007,2024,6,2,6,22,1,18.880000000000003,13.0,18.0,13.0,12.0,11.633333333333333
2024-06-03,P0050,Toys,Board Games,S016,73.07,57.78,12,0.0,No Promotion,876.8399999999999,183.4799999999999,2024,6,3,0,23,0,15.289999999999992,23.0,11.0,13.0,12.714285714285714,11.966666666666667
2024-06-04,P0050,Toys,Board Games,S016,70.87,45.97,15,0.0,No Promotion,1063.0500000000002,373.5000000000001,2024,6,4,1,23,0,24.900000000000006,12.0,10.0,18.0,12.857142857142858,11.933333333333334
2024-06-05,P0050,Toys,Board Games,S016,70.53,40.63,9,0.0,No Promotion,634.77,269.09999999999997,2024,6,5,2,23,0,29.9,15.0,10.0,10.0,13.571428571428571,11.833333333333334
2024-06-06,P0050,Toys,Board Games,S016,72.52,35.85,10,0.0,No Promotion,725.1999999999999,366.69999999999993,2024,6,6,3,23,0,36.669999999999995,9.0,12.0,10.0,13.428571428571429,11.8
2024-06-07,P0050,Toys,Board Games,S016,71.13,42.42,9,0.0,No Promotion,640.17,258.38999999999993,2024,6,7,4,23,0,28.709999999999994,10.0,10.0,5.0,13.142857142857142,11.8
2024-06-08,P0050,Toys,Board Games,S016,71.45,46.01,10,0.0,No Promotion,714.5,254.40000000000003,2024,6,8,5,23,0,25.440000000000005,9.0,13.0,6.0,13.0,11.933333333333334
2024-06-09,P0050,Toys,Board Games,S016,69.9,46.63,13,0.0,No Promotion,908.7,302.51000000000005,2024,6,9,6,23,0,23.270000000000003,10.0,23.0,7.0,12.571428571428571,12.066666666666666
2024-06-10,P0050,Toys,Board Games,S016,71.62,40.58,20,0.0,No Promotion,1432.4,620.8000000000002,2024,6,10,0,24,0,31.040000000000006,13.0,12.0,14.0,11.142857142857142,12.266666666666667
2024-06-11,P0050,Toys,Board Games,S016,71.92,49.68,15,0.0,No Promotion,1078.8,333.6,2024,6,11,1,24,0,22.240000000000002,20.0,15.0,19.0,12.285714285714286,12.466666666666667
2024-06-12,P0050,Toys,Board Games,S016,71.86,59.05,13,0.0,No Promotion,934.18,166.53000000000003,2024,6,12,2,24,0,12.810000000000002,15.0,9.0,15.0,12.285714285714286,12.333333333333334
2024-06-13,P0050,Toys,Board Games,S016,71.03,34.6,19,0.0,No Promotion,1349.57,692.17,2024,6,13,3,24,0,36.43,13.0,10.0,7.0,12.857142857142858,12.266666666666667
2024-06-14,P0050,Toys,Board Games,S016,70.1,51.95,11,0.0,No Promotion,771.0999999999999,199.64999999999992,2024,6,14,4,24,0,18.14999999999999,19.0,9.0,17.0,14.142857142857142,12.666666666666666
2024-06-15,P0050,Toys,Board Games,S016,72.54,35.61,12,0.0,No Promotion,870.48,443.1600000000001,2024,6,15,5,24,0,36.93000000000001,11.0,10.0,13.0,14.428571428571429,12.466666666666667
2024-06-16,P0050,Toys,Board Games,S016,70.64,32.39,18,0.0,No Promotion,1271.52,688.5,2024,6,16,6,24,0,38.25,12.0,13.0,11.0,14.714285714285714,12.433333333333334
2024-06-17,P0050,Toys,Board Games,S016,70.48,53.29,10,0.0,No Promotion,704.8000000000001,171.90000000000003,2024,6,17,0,25,0,17.190000000000005,18.0,20.0,12.0,15.428571428571429,12.666666666666666
2024-06-18,P0050,Toys,Board Games,S016,71.73,37.59,10,0.0,No Promotion,717.3000000000001,341.4,2024,6,18,1,25,0,34.14,10.0,15.0,9.0,14.0,12.6
2024-06-19,P0050,Toys,Board Games,S016,70.64,56.17,17,0.0,No Promotion,1200.88,245.98999999999998,2024,6,19,2,25,0,14.469999999999999,10.0,13.0,15.0,13.285714285714286,12.633333333333333
2024-06-20,P0050,Toys,Board Games,S016,70.2,50.55,17,0.0,No Promotion,1193.4,334.05000000000007,2024,6,20,3,25,0,19.650000000000006,17.0,19.0,6.0,13.857142857142858,12.7
2024-06-21,P0050,Toys,Board Games,S016,71.63,45.47,14,0.0,No Promotion,1002.8199999999999,366.23999999999995,2024,6,21,4,25,0,26.159999999999997,17.0,11.0,16.0,13.571428571428571,13.066666666666666
2024-06-22,P0050,Toys,Board Games,S016,72.34,35.58,18,0.0,No Promotion,1302.1200000000001,661.6800000000001,2024,6,22,5,25,0,36.760000000000005,14.0,12.0,7.0,14.0,13.0
2024-06-23,P0050,Toys,Board Games,S016,70.98,44.38,12,0.0,No Promotion,851.76,319.20000000000005,2024,6,23,6,25,0,26.6,18.0,18.0,9.0,14.857142857142858,13.366666666666667
2024-06-24,P0050,Toys,Board Games,S016,85.8,60.4,14,0.0,No Promotion,1201.2,355.59999999999997,2024,6,24,0,26,0,25.4,12.0,10.0,13.0,14.0,13.466666666666667
2024-06-25,P0050,Toys,Board Games,S016,72.13,40.01,12,0.0,No Promotion,865.56,385.43999999999994,2024,6,25,1,26,0,32.12,14.0,10.0,18.0,14.571428571428571,13.5
2024-06-26,P0050,Toys,Board Games,S016,71.21,59.44,13,0.0,No Promotion,925.7299999999999,153.00999999999993,2024,6,26,2,26,0,11.769999999999996,12.0,17.0,11.0,14.857142857142858,13.3
2024-06-27,P0050,Toys,Board Games,S016,71.93,35.92,9,0.0,No Promotion,647.3700000000001,324.09000000000003,2024,6,27,3,26,0,36.010000000000005,13.0,17.0,10.0,14.285714285714286,13.366666666666667
2024-06-28,P0050,Toys,Board Games,S016,72.77,45.76,11,0.0,No Promotion,800.4699999999999,297.10999999999996,2024,6,28,4,26,0,27.009999999999998,9.0,14.0,10.0,13.142857142857142,13.333333333333334
2024-06-29,P0050,Toys,Board Games,S016,70.46,34.19,21,0.0,No Promotion,1479.6599999999999,761.67,2024,6,29,5,26,0,36.269999999999996,11.0,18.0,12.0,12.714285714285714,13.366666666666667
2024-06-30,P0050,Toys,Board Games,S016,71.56,33.21,19,0.0,No Promotion,1359.64,728.65,2024,6,30,6,26,0,38.35,21.0,12.0,10.0,13.142857142857142,13.666666666666666
2024-07-01,P0050,Toys,Board Games,S016,71.23,55.64,17,0.0,No Promotion,1210.91,265.0300000000001,2024,7,1,0,27,0,15.590000000000003,19.0,14.0,13.0,14.142857142857142,13.966666666666667
2024-07-02,P0050,Toys,Board Games,S016,70.54,39.38,16,0.0,No Promotion,1128.64,498.56000000000006,2024,7,2,1,27,0,31.160000000000004,17.0,12.0,23.0,14.571428571428571,14.1
2024-07-03,P0050,Toys,Board Games,S016,69.64,33.43,20,0.0,No Promotion,1392.8,724.2,2024,7,3,2,27,0,36.21,16.0,13.0,12.0,15.142857142857142,13.866666666666667
2024-07-04,P0050,Toys,Board Games,S016,70.71,53.02,22,0.0,No Promotion,1555.62,389.1799999999998,2024,7,4,3,27,0,17.68999999999999,20.0,9.0,15.0,16.142857142857142,14.133333333333333
