Date,Product_ID,Category,Subcategory,Supplier_ID,Price,Cost,Units_Sold,Discount,Promotion_Type
2025-10-01,P0017,Clothing,Shoes,S005,88.8,48.59,17,0.0,None
2025-10-01,P0018,Clothing,Accessories,S010,56.99,35.93,20,0.0,None
2025-10-01,P0019,Clothing,Dresses,S012,180.42,96.13,24,0.0,None
2025-10-01,P0020,Clothing,Shoes,S003,299.93,134.97,19,0.0,None
2025-10-01,P0021,Clothing,Accessories,S018,277.92,199.96,28,0.0,None
2025-10-01,P0022,Clothing,Shirts,S014,191.03,94.13,23,0.0,None
2025-10-01,P0023,Grocery,Canned,S016,46.0,33.52,28,0.0,None
2025-10-01,P0024,Grocery,Canned,S009,3.32,2.38,22,0.0,None
2025-10-01,P0025,Grocery,Bakery,S019,35.52,18.23,15,0.0,None
2025-10-01,P0026,Grocery,Bakery,S017,42.34,32.78,24,0.0,None
2025-10-01,P0027,Grocery,Snacks,S019,9.28,5.79,34,0.0,None
2025-10-01,P0028,Grocery,Beverages,S002,24.94,14.3,38,0.0,None
2025-10-01,P0029,Grocery,Canned,S004,33.44,16.75,22,0.0,None
2025-10-01,P0030,Beauty,Bath,S014,32.73,16.7,6,0.0,None
2025-10-01,P0031,Beauty,Makeup,S016,118.85,100.41,16,0.0,None
2025-10-01,P0032,Beauty,Makeup,S004,113.66,56.59,17,0.0,None
2025-10-01,P0033,Beauty,Fragrance,S016,30.44,17.39,6,0.0,None
2025-10-01,P0034,Beauty,Bath,S009,53.99,44.77,7,0.0,None
2025-10-01,P0035,Beauty,Fragrance,S010,54.7,45.36,17,0.0,None
2025-10-01,P0036,Beauty,Bath,S016,132.57,77.12,10,0.0,None
2025-10-01,P0037,Sports,Cycling,S014,81.28,52.88,2,0.0,None
2025-10-01,P0038,Sports,Team Sports,S009,49.34,24.78,4,0.0,None
2025-10-01,P0039,Sports,Fitness,S005,353.0,177.23,5,0.0,None
2025-10-01,P0040,Sports,Yoga,S015,198.75,125.88,4,0.0,None
2025-10-01,P0041,Sports,Yoga,S016,117.57,72.7,7,0.0,None
2025-10-01,P0042,Sports,Outdoor,S009,355.71,247.93,5,0.0,None
2025-10-01,P0043,Sports,Cycling,S015,227.32,106.07,6,0.0,None
2025-10-01,P0044,Toys,Educational,S014,92.09,45.21,2,0.0,None
2025-10-01,P0045,Toys,Action Figures,S010,45.2,30.59,10,0.0,None
2025-10-01,P0046,Toys,Educational,S004,37.61,23.51,8,0.0,None
2025-10-01,P0047,Toys,Outdoor Toys,S009,148.26,86.21,3,0.0,None
2025-10-01,P0048,Toys,Dolls,S014,111.56,67.83,8,0.0,None
2025-10-01,P0049,Toys,Educational,S003,122.09,74.81,7,0.0,None
2025-10-01,P0050,Toys,Board Games,S016,71.36,57.06,7,0.0,None
2025-10-02,P0001,Electronics,Smartphones,S011,471.63,300.28,12,0.0,None
2025-10-02,P0002,Electronics,Smartwatches,S004,1961.55,1049.12,13,0.0,None
2025-10-02,P0003,Electronics,Laptops,S020,640.57,386.73,4,0.0,None
2025-10-02,P0004,Electronics,Smartwatches,S014,917.09,745.08,11,0.0,None
2025-10-02,P0005,Electronics,Smartwatches,S018,110.33,82.56,4,0.0,None
2025-10-02,P0006,Electronics,Cameras,S016,1891.6,1493.03,5,0.0,None
2025-10-02,P0007,Electronics,Smartwatches,S015,1767.87,1196.53,3,0.0,None
2025-10-02,P0008,Electronics,Smartphones,S020,1023.95,585.68,3,0.0,None
2025-10-02,P0009,Home,Furniture,S010,468.49,216.22,4,0.0,None
2025-10-02,P0010,Home,Furniture,S015,113.4,77.62,12,0.0,None
2025-10-02,P0011,Home,Decor,S011,100.32,59.32,3,0.0,None
2025-10-02,P0012,Home,Decor,S009,324.35,162.66,15,0.0,None
2025-10-02,P0013,Home,Bedding,S013,342.56,284.01,12,0.0,None
2025-10-02,P0014,Home,Lighting,S003,309.08,220.89,20,0.0,None
2025-10-02,P0015,Home,Bedding,S003,268.87,138.14,12,0.0,None
2025-10-02,P0016,Clothing,Accessories,S010,219.79,143.2,9,0.0,None
2025-10-02,P0017,Clothing,Shoes,S005,88.15,50.94,30,0.0,None
2025-10-02,P0018,Clothing,Accessories,S010,58.18,38.93,21,0.0,None
2025-10-02,P0019,Clothing,Dresses,S012,179.9,91.03,18,0.0,None
2025-10-02,P0020,Clothing,Shoes,S003,295.86,195.03,19,0.0,None
2025-10-02,P0021,Clothing,Accessories,S018,278.87,205.89,24,0.0,None
2025-10-02,P0022,Clothing,Shirts,S014,190.78,133.58,21,0.0,None
2025-10-02,P0023,Grocery,Canned,S016,44.74,30.05,28,0.0,None
2025-10-02,P0024,Grocery,Canned,S009,3.22,2.42,19,0.0,None
2025-10-02,P0025,Grocery,Bakery,S019,34.87,27.05,22,0.0,None
2025-10-02,P0026,Grocery,Bakery,S017,41.19,31.8,33,0.0,None
2025-10-02,P0027,Grocery,Snacks,S019,9.69,4.38,46,0.0,None
2025-10-02,P0028,Grocery,Beverages,S002,24.94,13.56,16,0.0,None
2025-10-02,P0029,Grocery,Canned,S004,34.19,24.51,21,0.0,None
2025-10-02,P0030,Beauty,Bath,S014,32.06,19.12,23,0.0,None
2025-10-02,P0031,Beauty,Makeup,S016,124.19,93.36,24,0.0,None
2025-10-02,P0032,Beauty,Makeup,S004,112.83,67.85,8,0.0,None
2025-10-02,P0033,Beauty,Fragrance,S016,31.45,20.03,8,0.0,None
2025-10-02,P0034,Beauty,Bath,S009,52.39,43.3,1,0.0,None
2025-10-02,P0035,Beauty,Fragrance,S010,54.77,39.29,17,0.0,None
2025-10-02,P0036,Beauty,Bath,S016,135.4,61.84,12,0.0,None
2025-10-02,P0037,Sports,Cycling,S014,80.76,42.68,7,0.0,None
2025-10-02,P0038,Sports,Team Sports,S009,51.74,39.18,2,0.0,None
2025-10-02,P0039,Sports,Fitness,S005,342.61,285.96,2,0.0,None
2025-10-02,P0040,Sports,Yoga,S015,193.87,93.84,3,0.0,None
2025-10-02,P0041,Sports,Yoga,S016,113.57,68.77,3,0.0,None
2025-10-02,P0042,Sports,Outdoor,S009,363.36,300.09,8,0.0,None
2025-10-02,P0043,Sports,Cycling,S015,245.9,158.36,9,0.0,None
2025-10-02,P0044,Toys,Educational,S014,91.64,50.59,7,0.0,None
2025-10-02,P0045,Toys,Action Figures,S010,43.41,25.46,4,0.0,None
2025-10-02,P0046,Toys,Educational,S004,36.5,23.18,5,0.0,None
2025-10-02,P0047,Toys,Outdoor Toys,S009,150.23,98.06,0,0.0,None
2025-10-02,P0048,Toys,Dolls,S014,109.0,69.75,8,0.0,None
2025-10-02,P0049,Toys,Educational,S003,127.25,93.12,10,0.0,None
2025-10-02,P0050,Toys,Board Games,S016,71.02,57.92,4,0.0,None
2025-10-03,P0001,Electronics,Smartphones,S011,496.09,391.34,8,0.0,None
2025-10-03,P0002,Electronics,Smartwatches,S004,1992.88,1388.67,11,0.0,None
2025-10-03,P0003,Electronics,Laptops,S020,632.78,488.07,6,0.0,None
2025-10-03,P0004,Electronics,Smartwatches,S014,928.93,618.93,6,0.0,None
2025-10-03,P0005,Electronics,Smartwatches,S018,111.36,77.15,2,0.0,None
2025-10-03,P0006,Electronics,Cameras,S016,1903.23,924.95,3,0.0,None
2025-10-03,P0007,Electronics,Smartwatches,S015,1728.77,845.47,4,0.0,None
2025-10-03,P0008,Electronics,Smartphones,S020,1053.78,752.74,4,0.0,None
2025-10-03,P0009,Home,Furniture,S010,445.29,295.49,8,0.0,None
2025-10-03,P0010,Home,Furniture,S015,112.29,54.92,19,0.0,None
2025-10-03,P0011,Home,Decor,S011,97.81,44.68,3,0.0,None
2025-10-03,P0012,Home,Decor,S009,328.46,195.79,8,0.0,None
2025-10-03,P0013,Home,Bedding,S013,340.95,218.27,9,0.0,None
2025-10-03,P0014,Home,Lighting,S003,319.91,220.04,12,0.0,None
2025-10-03,P0015,Home,Bedding,S003,270.12,216.4,6,0.0,None
2025-10-03,P0016,Clothing,Accessories,S010,215.19,107.61,13,0.0,None
2025-10-03,P0017,Clothing,Shoes,S005,90.58,63.05,20,0.0,None
2025-10-03,P0018,Clothing,Accessories,S010,56.63,38.83,32,0.0,None
2025-10-03,P0019,Clothing,Dresses,S012,185.58,104.02,14,0.0,None
2025-10-03,P0020,Clothing,Shoes,S003,285.64,134.15,16,0.0,None
2025-10-03,P0021,Clothing,Accessories,S018,281.11,201.66,19,0.0,None
2025-10-03,P0022,Clothing,Shirts,S014,199.09,146.29,22,0.0,None
2025-10-03,P0023,Grocery,Canned,S016,43.72,33.63,31,0.0,None
2025-10-03,P0024,Grocery,Canned,S009,3.33,1.99,29,0.0,None
2025-10-03,P0025,Grocery,Bakery,S019,34.6,25.77,18,0.0,None
2025-10-03,P0026,Grocery,Bakery,S017,43.46,26.76,31,0.0,None
2025-10-03,P0027,Grocery,Snacks,S019,9.77,7.12,39,0.0,None
2025-10-03,P0028,Grocery,Beverages,S002,25.13,16.75,28,0.0,None
2025-10-03,P0029,Grocery,Canned,S004,34.97,27.01,24,0.0,None
2025-10-03,P0030,Beauty,Bath,S014,31.65,24.49,13,0.0,None
2025-10-03,P0031,Beauty,Makeup,S016,130.49,67.63,16,0.0,None
2025-10-03,P0032,Beauty,Makeup,S004,117.27,76.68,8,0.0,None
2025-10-03,P0033,Beauty,Fragrance,S016,30.8,20.22,5,0.0,None
2025-10-03,P0034,Beauty,Bath,S009,50.48,25.24,6,0.0,None
2025-10-03,P0035,Beauty,Fragrance,S010,56.02,41.56,21,0.0,None
2025-10-03,P0036,Beauty,Bath,S016,132.36,69.8,10,0.0,None
2025-10-03,P0037,Sports,Cycling,S014,80.23,45.89,4,0.0,None
2025-10-03,P0038,Sports,Team Sports,S009,49.12,40.22,5,0.0,None
2025-10-03,P0039,Sports,Fitness,S005,334.25,203.34,0,0.0,None
2025-10-03,P0040,Sports,Yoga,S015,200.4,160.06,5,0.0,None
2025-10-03,P0041,Sports,Yoga,S016,115.29,62.65,9,0.0,None
2025-10-03,P0042,Sports,Outdoor,S009,360.35,277.82,3,0.0,None
2025-10-03,P0043,Sports,Cycling,S015,235.97,168.61,8,0.0,None
2025-10-03,P0044,Toys,Educational,S014,90.9,68.43,6,0.0,None
2025-10-03,P0045,Toys,Action Figures,S010,44.66,24.39,13,0.0,None
2025-10-03,P0046,Toys,Educational,S004,37.37,19.18,8,0.0,None
2025-10-03,P0047,Toys,Outdoor Toys,S009,140.07,77.95,4,0.0,None
2025-10-03,P0048,Toys,Dolls,S014,110.44,83.67,6,0.0,None
2025-10-03,P0049,Toys,Educational,S003,124.45,81.91,14,0.0,None
2025-10-03,P0050,Toys,Board Games,S016,72.07,47.38,7,0.0,None
2025-10-04,P0001,Electronics,Smartphones,S011,481.29,236.42,6,0.0,None
2025-10-04,P0002,Electronics,Smartwatches,S004,1958.62,1318.28,13,0.0,None
2025-10-04,P0003,Electronics,Laptops,S020,630.25,420.18,3,0.0,None
2025-10-04,P0004,Electronics,Smartwatches,S014,903.2,538.79,4,0.0,None
2025-10-04,P0005,Electronics,Smartwatches,S018,112.08,82.71,5,0.0,None
2025-10-04,P0006,Electronics,Cameras,S016,1937.51,1341.96,2,0.0,None
2025-10-04,P0007,Electronics,Smartwatches,S015,1713.85,782.74,7,0.0,None
2025-10-04,P0008,Electronics,Smartphones,S020,1022.7,509.69,5,0.0,None
2025-10-04,P0009,Home,Furniture,S010,483.41,249.81,4,0.0,None
2025-10-04,P0010,Home,Furniture,S015,112.52,61.15,16,0.0,None
2025-10-04,P0011,Home,Decor,S011,97.82,66.11,2,0.0,None
2025-10-04,P0012,Home,Decor,S009,338.1,268.27,13,0.0,None
2025-10-04,P0013,Home,Bedding,S013,327.49,236.44,7,0.0,None
2025-10-04,P0014,Home,Lighting,S003,320.93,195.38,12,0.0,None
2025-10-04,P0015,Home,Bedding,S003,280.02,133.61,12,0.0,None
2025-10-04,P0016,Clothing,Accessories,S010,206.2,149.62,12,0.0,None
2025-10-04,P0017,Clothing,Shoes,S005,89.79,68.86,41,0.0,None
2025-10-04,P0018,Clothing,Accessories,S010,59.67,37.22,27,0.0,None
2025-10-04,P0019,Clothing,Dresses,S012,181.92,151.56,31,0.0,None
2025-10-04,P0020,Clothing,Shoes,S003,301.68,183.56,19,0.0,None
2025-10-04,P0021,Clothing,Accessories,S018,281.19,164.53,32,0.0,None
2025-10-04,P0022,Clothing,Shirts,S014,196.43,93.66,35,0.0,None
2025-10-04,P0023,Grocery,Canned,S016,44.82,26.59,37,0.0,None
2025-10-04,P0024,Grocery,Canned,S009,3.2,2.55,32,0.0,None
2025-10-04,P0025,Grocery,Bakery,S019,34.25,17.02,17,0.0,None
2025-10-04,P0026,Grocery,Bakery,S017,42.64,34.15,33,0.0,None
2025-10-04,P0027,Grocery,Snacks,S019,10.2,7.68,68,0.0,None
2025-10-04,P0028,Grocery,Beverages,S002,24.83,15.07,22,0.0,None
2025-10-04,P0029,Grocery,Canned,S004,32.79,27.6,32,0.0,None
2025-10-04,P0030,Beauty,Bath,S014,32.65,17.11,12,0.0,None
2025-10-04,P0031,Beauty,Makeup,S016,123.14,84.92,11,0.0,None
2025-10-04,P0032,Beauty,Makeup,S004,113.77,80.88,7,0.0,None
2025-10-04,P0033,Beauty,Fragrance,S016,30.04,18.02,7,0.0,None
2025-10-04,P0034,Beauty,Bath,S009,52.95,29.16,4,0.0,None
2025-10-04,P0035,Beauty,Fragrance,S010,53.87,34.46,22,0.0,None
2025-10-04,P0036,Beauty,Bath,S016,133.39,112.72,15,0.0,None
2025-10-04,P0037,Sports,Cycling,S014,79.37,56.32,6,0.0,None
2025-10-04,P0038,Sports,Team Sports,S009,47.6,34.87,11,0.0,None
2025-10-04,P0039,Sports,Fitness,S005,357.43,216.55,6,0.0,None
2025-10-04,P0040,Sports,Yoga,S015,197.17,128.21,10,0.0,None
2025-10-04,P0041,Sports,Yoga,S016,115.59,70.77,5,0.0,None
2025-10-04,P0042,Sports,Outdoor,S009,368.47,190.51,2,0.0,None
2025-10-04,P0043,Sports,Cycling,S015,239.09,200.48,11,0.0,None
2025-10-04,P0044,Toys,Educational,S014,94.3,67.75,10,0.0,None
2025-10-04,P0045,Toys,Action Figures,S010,45.49,38.55,9,0.0,None
2025-10-04,P0046,Toys,Educational,S004,36.62,30.96,13,0.0,None
2025-10-04,P0047,Toys,Outdoor Toys,S009,145.97,96.58,1,0.0,None
2025-10-04,P0048,Toys,Dolls,S014,107.88,64.49,5,0.0,None
2025-10-04,P0049,Toys,Educational,S003,123.66,84.2,11,0.0,None
2025-10-04,P0050,Toys,Board Games,S016,72.3,47.37,15,0.0,None
2025-10-05,P0001,Electronics,Smartphones,S011,473.26,353.8,12,0.0,None
2025-10-05,P0002,Electronics,Smartwatches,S004,1958.56,1541.88,9,0.0,None
2025-10-05,P0003,Electronics,Laptops,S020,643.23,326.74,2,0.0,None
2025-10-05,P0004,Electronics,Smartwatches,S014,890.51,504.78,1,0.0,None
2025-10-05,P0005,Electronics,Smartwatches,S018,113.26,53.22,6,0.0,None
2025-10-05,P0006,Electronics,Cameras,S016,1865.22,1261.02,0,0.0,None
2025-10-05,P0007,Electronics,Smartwatches,S015,1717.54,1419.07,7,0.0,None
2025-10-05,P0008,Electronics,Smartphones,S020,1044.75,755.32,7,0.0,None
2025-10-05,P0009,Home,Furniture,S010,470.79,389.59,4,0.0,None
2025-10-05,P0010,Home,Furniture,S015,111.78,53.8,18,0.0,None
2025-10-05,P0011,Home,Decor,S011,97.71,66.96,2,0.0,None
2025-10-05,P0012,Home,Decor,S009,328.8,185.62,8,0.0,None
2025-10-05,P0013,Home,Bedding,S013,339.83,212.29,13,0.0,None
2025-10-05,P0014,Home,Lighting,S003,320.04,227.11,12,0.0,None
2025-10-05,P0015,Home,Bedding,S003,275.53,171.36,11,0.0,None
2025-10-05,P0016,Clothing,Accessories,S010,211.28,149.52,14,0.0,None
2025-10-05,P0017,Clothing,Shoes,S005,92.42,64.89,26,0.0,None
2025-10-05,P0018,Clothing,Accessories,S010,58.76,32.67,38,0.0,None
2025-10-05,P0019,Clothing,Dresses,S012,183.45,113.81,20,0.0,None
2025-10-05,P0020,Clothing,Shoes,S003,290.7,200.11,28,0.0,None
2025-10-05,P0021,Clothing,Accessories,S018,278.11,185.0,44,0.0,None
2025-10-05,P0022,Clothing,Shirts,S014,193.26,117.02,36,0.0,None
2025-10-05,P0023,Grocery,Canned,S016,45.35,23.52,35,0.0,None
2025-10-05,P0024,Grocery,Canned,S009,3.17,2.59,30,0.0,None
2025-10-05,P0025,Grocery,Bakery,S019,34.61,19.05,23,0.0,None
2025-10-05,P0026,Grocery,Bakery,S017,43.57,25.96,36,0.0,None
2025-10-05,P0027,Grocery,Snacks,S019,9.91,7.61,71,0.0,None
2025-10-05,P0028,Grocery,Beverages,S002,26.23,19.09,44,0.0,None
2025-10-05,P0029,Grocery,Canned,S004,33.82,26.77,40,0.0,None
2025-10-05,P0030,Beauty,Bath,S014,32.56,19.71,10,0.0,None
2025-10-05,P0031,Beauty,Makeup,S016,127.14,98.32,14,0.0,None
2025-10-05,P0032,Beauty,Makeup,S004,114.41,65.3,8,0.0,None
2025-10-05,P0033,Beauty,Fragrance,S016,31.39,17.79,15,0.0,None
2025-10-05,P0034,Beauty,Bath,S009,52.2,35.4,6,0.0,None
2025-10-05,P0035,Beauty,Fragrance,S010,55.03,31.61,16,0.0,None
2025-10-05,P0036,Beauty,Bath,S016,132.95,109.63,6,0.0,None
2025-10-05,P0037,Sports,Cycling,S014,84.44,62.35,1,0.0,None
2025-10-05,P0038,Sports,Team Sports,S009,48.13,35.33,10,0.0,None
2025-10-05,P0039,Sports,Fitness,S005,362.01,197.43,6,0.0,None
2025-10-05,P0040,Sports,Yoga,S015,197.09,162.4,4,0.0,None
2025-10-05,P0041,Sports,Yoga,S016,113.45,84.47,5,0.0,None
2025-10-05,P0042,Sports,Outdoor,S009,345.91,239.57,6,0.0,None
2025-10-05,P0043,Sports,Cycling,S015,238.41,183.52,4,0.0,None
2025-10-05,P0044,Toys,Educational,S014,90.76,63.28,9,0.0,None
2025-10-05,P0045,Toys,Action Figures,S010,44.0,27.58,3,0.0,None
2025-10-05,P0046,Toys,Educational,S004,36.29,25.89,3,0.0,None
2025-10-05,P0047,Toys,Outdoor Toys,S009,149.53,96.73,2,0.0,None
2025-10-05,P0048,Toys,Dolls,S014,109.62,75.12,14,0.0,None
2025-10-05,P0049,Toys,Educational,S003,123.08,101.04,11,0.0,None
2025-10-05,P0050,Toys,Board Games,S016,70.7,33.0,11,0.0,None
2025-10-06,P0001,Electronics,Smartphones,S011,480.32,357.07,9,0.0,None
2025-10-06,P0002,Electronics,Smartwatches,S004,2036.99,1224.93,14,0.0,None
2025-10-06,P0003,Electronics,Laptops,S020,662.64,413.42,7,0.0,None
2025-10-06,P0004,Electronics,Smartwatches,S014,927.87,658.65,4,0.0,None
2025-10-06,P0005,Electronics,Smartwatches,S018,108.18,73.91,3,0.0,None
2025-10-06,P0006,Electronics,Cameras,S016,1923.41,1622.1,1,0.0,None
2025-10-06,P0007,Electronics,Smartwatches,S015,1841.99,1476.09,7,0.0,None
2025-10-06,P0008,Electronics,Smartphones,S020,1027.2,749.02,5,0.0,None
2025-10-06,P0009,Home,Furniture,S010,469.46,304.43,2,0.0,None
2025-10-06,P0010,Home,Furniture,S015,110.0,75.24,10,0.0,None
2025-10-06,P0011,Home,Decor,S011,102.48,61.69,2,0.0,None
2025-10-06,P0012,Home,Decor,S009,339.35,243.13,7,0.0,None
2025-10-06,P0013,Home,Bedding,S013,332.7,214.39,6,0.0,None
2025-10-06,P0014,Home,Lighting,S003,317.48,161.65,17,0.0,None
2025-10-06,P0015,Home,Bedding,S003,280.9,172.76,10,0.0,None
2025-10-06,P0016,Clothing,Accessories,S010,219.37,101.64,10,0.0,None
2025-10-06,P0017,Clothing,Shoes,S005,90.05,69.59,26,0.0,None
2025-10-06,P0018,Clothing,Accessories,S010,55.99,29.55,30,0.0,None
2025-10-06,P0019,Clothing,Dresses,S012,182.49,92.31,23,0.0,None
2025-10-06,P0020,Clothing,Shoes,S003,283.72,159.2,21,0.0,None
2025-10-06,P0021,Clothing,Accessories,S018,288.7,145.28,17,0.0,None
2025-10-06,P0022,Clothing,Shirts,S014,198.78,107.2,18,0.0,None
2025-10-06,P0023,Grocery,Canned,S016,45.25,27.77,27,0.0,None
2025-10-06,P0024,Grocery,Canned,S009,3.35,1.6,12,0.0,None
2025-10-06,P0025,Grocery,Bakery,S019,35.18,20.67,14,0.0,None
2025-10-06,P0026,Grocery,Bakery,S017,42.28,35.22,30,0.0,None
2025-10-06,P0027,Grocery,Snacks,S019,9.77,7.36,46,0.0,None
2025-10-06,P0028,Grocery,Beverages,S002,24.84,20.01,22,0.0,None
2025-10-06,P0029,Grocery,Canned,S004,34.78,26.89,22,0.0,None
2025-10-06,P0030,Beauty,Bath,S014,32.39,25.12,9,0.0,None
2025-10-06,P0031,Beauty,Makeup,S016,125.58,102.16,18,0.0,None
2025-10-06,P0032,Beauty,Makeup,S004,111.7,85.22,5,0.0,None
2025-10-06,P0033,Beauty,Fragrance,S016,30.38,25.08,11,0.0,None
2025-10-06,P0034,Beauty,Bath,S009,52.63,28.68,12,0.0,None
2025-10-06,P0035,Beauty,Fragrance,S010,53.92,37.94,13,0.0,None
2025-10-06,P0036,Beauty,Bath,S016,135.78,75.56,11,0.0,None
2025-10-06,P0037,Sports,Cycling,S014,80.68,48.13,2,0.0,None
2025-10-06,P0038,Sports,Team Sports,S009,49.92,35.44,5,0.0,None
2025-10-06,P0039,Sports,Fitness,S005,341.05,251.89,4,0.0,None
2025-10-06,P0040,Sports,Yoga,S015,201.13,137.86,9,0.0,None
2025-10-06,P0041,Sports,Yoga,S016,113.11,77.53,2,0.0,None
2025-10-06,P0042,Sports,Outdoor,S009,362.09,203.14,3,0.0,None
2025-10-06,P0043,Sports,Cycling,S015,242.76,155.46,11,0.0,None
2025-10-06,P0044,Toys,Educational,S014,90.04,50.45,5,0.0,None
2025-10-06,P0045,Toys,Action Figures,S010,45.75,33.62,7,0.0,None
2025-10-06,P0046,Toys,Educational,S004,38.37,19.13,8,0.0,None
2025-10-06,P0047,Toys,Outdoor Toys,S009,141.72,70.13,3,0.0,None
2025-10-06,P0048,Toys,Dolls,S014,107.9,73.49,8,0.0,None
2025-10-06,P0049,Toys,Educational,S003,124.31,90.36,14,0.0,None
2025-10-06,P0050,Toys,Board Games,S016,71.87,58.77,8,0.0,None
2025-10-07,P0001,Electronics,Smartphones,S011,481.85,234.77,12,0.0,None
2025-10-07,P0002,Electronics,Smartwatches,S004,2037.48,1461.09,10,0.0,None
2025-10-07,P0003,Electronics,Laptops,S020,648.41,321.83,3,0.0,None
2025-10-07,P0004,Electronics,Smartwatches,S014,903.84,729.75,7,0.0,None
2025-10-07,P0005,Electronics,Smartwatches,S018,108.83,60.87,1,0.0,None
2025-10-07,P0006,Electronics,Cameras,S016,1929.23,1300.55,5,0.0,None
2025-10-07,P0007,Electronics,Smartwatches,S015,1750.0,1131.0,3,0.0,None
2025-10-07,P0008,Electronics,Smartphones,S020,1035.25,473.14,7,0.0,None
2025-10-07,P0009,Home,Furniture,S010,468.69,343.16,3,0.0,None
2025-10-07,P0010,Home,Furniture,S015,114.13,93.36,10,0.0,None
2025-10-07,P0011,Home,Decor,S011,100.9,73.77,2,0.0,None
2025-10-07,P0012,Home,Decor,S009,329.49,188.36,7,0.0,None
2025-10-07,P0013,Home,Bedding,S013,337.05,208.39,6,0.0,None
2025-10-07,P0014,Home,Lighting,S003,329.2,253.55,15,0.0,None
2025-10-07,P0015,Home,Bedding,S003,276.26,185.54,8,0.0,None
2025-10-07,P0016,Clothing,Accessories,S010,213.71,102.23,10,0.0,None
2025-10-07,P0017,Clothing,Shoes,S005,91.68,60.19,21,0.0,None
2025-10-07,P0018,Clothing,Accessories,S010,57.6,35.45,24,0.0,None
2025-10-07,P0019,Clothing,Dresses,S012,186.11,88.78,26,0.0,None
2025-10-07,P0020,Clothing,Shoes,S003,291.11,170.96,21,0.0,None
2025-10-07,P0021,Clothing,Accessories,S018,282.39,132.74,29,0.0,None
2025-10-07,P0022,Clothing,Shirts,S014,196.06,106.58,16,0.0,None
2025-10-07,P0023,Grocery,Canned,S016,45.68,31.49,32,0.0,None
2025-10-07,P0024,Grocery,Canned,S009,3.33,2.2,17,0.0,None
2025-10-07,P0025,Grocery,Bakery,S019,34.78,27.69,17,0.0,None
2025-10-07,P0026,Grocery,Bakery,S017,42.14,20.99,32,0.0,None
2025-10-07,P0027,Grocery,Snacks,S019,9.98,8.36,42,0.0,None
2025-10-07,P0028,Grocery,Beverages,S002,25.22,16.23,28,0.0,None
2025-10-07,P0029,Grocery,Canned,S004,34.35,17.69,32,0.0,None
2025-10-07,P0030,Beauty,Bath,S014,31.95,17.64,12,0.0,None
2025-10-07,P0031,Beauty,Makeup,S016,124.74,102.19,18,0.0,None
2025-10-07,P0032,Beauty,Makeup,S004,115.74,82.73,11,0.0,None
2025-10-07,P0033,Beauty,Fragrance,S016,29.87,16.14,11,0.0,None
2025-10-07,P0034,Beauty,Bath,S009,51.97,41.27,3,0.0,None
2025-10-07,P0035,Beauty,Fragrance,S010,56.55,34.69,18,0.0,None
2025-10-07,P0036,Beauty,Bath,S016,130.55,104.37,11,0.0,None
2025-10-07,P0037,Sports,Cycling,S014,82.64,63.45,5,0.0,None
2025-10-07,P0038,Sports,Team Sports,S009,50.02,37.94,8,0.0,None
2025-10-07,P0039,Sports,Fitness,S005,333.46,186.63,6,0.0,None
2025-10-07,P0040,Sports,Yoga,S015,195.98,161.5,3,0.0,None
2025-10-07,P0041,Sports,Yoga,S016,120.81,78.01,2,0.0,None
2025-10-07,P0042,Sports,Outdoor,S009,350.4,284.09,5,0.0,None
2025-10-07,P0043,Sports,Cycling,S015,245.25,117.89,13,0.0,None
2025-10-07,P0044,Toys,Educational,S014,92.43,70.71,4,0.0,None
2025-10-07,P0045,Toys,Action Figures,S010,43.83,30.9,6,0.0,None
2025-10-07,P0046,Toys,Educational,S004,37.5,19.74,8,0.0,None
2025-10-07,P0047,Toys,Outdoor Toys,S009,142.26,73.89,1,0.0,None
2025-10-07,P0048,Toys,Dolls,S014,110.12,76.49,8,0.0,None
2025-10-07,P0049,Toys,Educational,S003,121.22,79.96,6,0.0,None
2025-10-07,P0050,Toys,Board Games,S016,71.11,42.37,5,0.0,None
2025-10-08,P0001,Electronics,Smartphones,S011,492.4,385.14,11,0.0,None
2025-10-08,P0002,Electronics,Smartwatches,S004,2011.07,1224.87,15,0.0,None
2025-10-08,P0003,Electronics,Laptops,S020,630.43,392.11,4,0.0,None
2025-10-08,P0004,Electronics,Smartwatches,S014,933.86,534.34,0,0.0,None
2025-10-08,P0005,Electronics,Smartwatches,S018,109.19,52.19,2,0.0,None
2025-10-08,P0006,Electronics,Cameras,S016,1941.03,1380.46,2,0.0,None
2025-10-08,P0007,Electronics,Smartwatches,S015,1778.72,1139.75,5,0.0,None
2025-10-08,P0008,Electronics,Smartphones,S020,1067.76,521.9,5,0.0,None
2025-10-08,P0009,Home,Furniture,S010,464.76,324.4,4,0.0,None
2025-10-08,P0010,Home,Furniture,S015,114.55,96.39,13,0.0,None
2025-10-08,P0011,Home,Decor,S011,99.97,50.35,1,0.0,None
2025-10-08,P0012,Home,Decor,S009,335.24,170.75,3,0.0,None
2025-10-08,P0013,Home,Bedding,S013,343.33,213.25,9,0.0,None
2025-10-08,P0014,Home,Lighting,S003,314.16,224.3,11,0.0,None
2025-10-08,P0015,Home,Bedding,S003,271.12,151.49,13,0.0,None
2025-10-08,P0016,Clothing,Accessories,S010,206.91,136.49,10,0.0,None
2025-10-08,P0017,Clothing,Shoes,S005,91.34,48.69,23,0.0,None
